0.01
0.000	371	0.00
0.010	336	0.00
0.020	335	0.00
0.030	329	0.00
0.040	363	0.00
0.050	472	0.00
0.060	524	0.00
0.070	529	0.00
0.080	502	0.00
0.090	374	0.00
0.100	331	8.33
0.110	313	8.33
0.120	321	8.33
0.130	398	8.33
0.140	477	8.33
0.150	522	8.33
0.160	516	8.33
0.170	488	8.33
0.180	374	8.33
0.190	339	8.33
0.200	335	6.25
0.210	333	6.25
0.220	329	6.25
0.230	357	6.25
0.240	452	6.25
0.250	511	6.25
0.260	537	6.25
0.270	539	6.25
0.280	529	6.25
0.290	499	6.25
0.300	391	6.25
0.310	355	5.56
0.320	335	5.56
0.330	312	5.56
0.340	306	5.56
0.350	308	5.56
0.360	319	5.56
0.370	333	5.56
0.380	383	5.56
0.390	452	5.56
0.400	481	4.17
0.410	507	4.17
0.420	533	4.17
0.430	544	4.17
0.440	541	4.17
0.450	527	4.17
0.460	509	4.17
0.470	497	4.17
0.480	477	4.17
0.490	424	4.17
0.500	360	3.57
0.510	337	3.57
0.520	331	3.57
0.530	328	3.57
0.540	327	3.57
0.550	331	3.57
0.560	328	3.57
0.570	328	3.57
0.580	323	3.57
0.590	323	3.57
0.600	338	3.57
0.610	401	3.12
0.620	459	3.12
0.630	498	3.12
0.640	529	3.12
0.650	542	3.12
0.660	536	3.12
0.670	527	3.12
0.680	485	3.12
0.690	379	3.12
0.700	350	2.94
0.710	321	2.94
0.720	306	2.94
0.730	315	2.94
0.740	340	2.94
0.750	446	2.94
0.760	498	2.94
0.770	525	2.94
0.780	501	2.94
0.790	439	2.94
0.800	343	3.85
0.810	336	3.85
0.820	333	3.85
0.830	326	3.85
0.840	419	3.85
0.850	502	3.85
0.860	527	3.85
0.870	520	3.85
0.880	405	3.85
0.890	349	3.85
0.900	312	6.25
0.910	316	6.25
0.920	391	6.25
0.930	479	6.25
0.940	518	6.25
0.950	494	6.25
0.960	387	6.25
0.970	340	6.25
0.980	339	6.25
0.990	332	6.25
1.000	371	6.25
1.010	479	6.25
1.020	526	6.25
1.030	527	6.25
1.040	479	6.25
1.050	375	6.25
1.060	323	6.25
1.070	313	6.25
1.080	332	6.25
1.090	445	6.25
