0.0000	472.00	0.00
0.0131	418.00	0.00
0.0255	448.00	0.00
0.0372	451.00	0.00
0.0454	608.00	0.00
0.0536	660.00	0.00
0.0617	672.00	0.00
0.0699	690.00	0.00
0.0781	680.00	0.00
0.0862	600.00	0.00
0.0944	530.00	0.00
0.1025	516.00	5.59
0.1152	444.00	5.59
0.1235	430.00	5.59
0.1317	440.00	5.59
0.1388	598.00	5.59
0.1440	651.00	5.59
0.1493	652.00	5.59
0.1545	663.00	5.59
0.1598	675.00	5.59
0.1651	656.00	5.59
0.1704	664.00	5.59
0.1757	662.00	5.59
0.1809	610.00	5.59
0.1862	467.00	5.59
0.1915	428.00	5.59
0.1967	414.00	5.59
0.2020	424.00	5.67
0.2106	430.00	5.67
0.2160	421.00	5.67
0.2213	431.00	5.67
0.2265	511.00	5.67
0.2318	606.00	5.67
0.2370	647.00	5.67
0.2423	657.00	5.67
0.2475	662.00	5.67
0.2528	692.00	5.67
0.2580	667.00	5.67
0.2633	668.00	5.67
0.2686	658.00	5.67
0.2738	517.00	5.67
0.2791	508.00	5.67
0.2843	510.00	5.67
0.2896	482.00	5.67
0.2948	465.00	5.67
0.3001	446.00	5.71
0.3092	438.00	5.71
0.3145	433.00	5.71
0.3198	535.00	5.71
0.3251	619.00	5.71
0.3304	645.00	5.71
0.3356	666.00	5.71
0.3409	653.00	5.71
0.3461	663.00	5.71
0.3514	667.00	5.71
0.3566	652.00	5.71
0.3619	658.00	5.71
0.3671	518.00	5.71
0.3724	437.00	5.71
0.3777	433.00	5.71
0.3829	413.00	5.71
0.3882	413.00	5.71
0.3935	425.00	5.71
0.3987	417.00	5.71
0.4039	428.00	5.58
0.4135	564.00	5.58
0.4189	633.00	5.58
0.4242	643.00	5.58
0.4294	656.00	5.58
0.4347	680.00	5.58
0.4399	678.00	5.58
0.4452	679.00	5.58
0.4505	660.00	5.58
0.4557	620.00	5.58
0.4610	516.00	5.58
0.4663	498.00	5.58
0.4715	494.00	5.58
0.4768	485.00	5.58
0.4820	450.00	5.58
0.4873	440.00	5.58
0.4926	437.00	5.58
0.4978	431.00	5.58
