0.01
0.820	573.0	5.560	5.556	166.0
0.830	672.0	5.560	5.556	99.0
0.840	669.0	5.560	5.556	-3.0
0.850	686.0	5.560	5.556	17.0
0.860	622.0	5.560	5.556	-64.0
0.870	414.0	5.560	5.556	-208.0
0.880	398.0	5.560	5.556	-16.0
0.890	399.0	5.560	5.556	1.0
0.900	403.0	5.560	5.556	4.0
0.910	519.0	5.560	5.263	116.0
0.920	660.0	5.560	5.263	141.0
0.930	670.0	5.560	5.263	10.0
0.940	678.0	5.560	5.263	8.0
0.950	640.0	5.560	5.263	-38.0
0.960	433.0	5.560	5.263	-207.0
0.970	404.0	5.560	5.263	-29.0
0.980	401.0	5.560	5.263	-3.0
0.990	399.0	5.560	5.263	-2.0
1.000	456.0	5.560	5.263	57.0
1.010	646.0	5.260	5.263	190.0
1.020	672.0	5.260	5.263	26.0
1.030	676.0	5.260	5.263	4.0
1.040	681.0	5.260	5.263	5.0
1.050	473.0	5.260	5.263	-208.0
1.060	402.0	5.260	5.263	-71.0
1.070	400.0	5.260	5.263	-2.0
1.080	402.0	5.260	5.263	2.0
1.090	421.0	5.260	5.263	19.0
1.100	606.0	5.260	5.263	185.0
1.110	668.0	5.260	5.263	62.0
1.120	673.0	5.260	5.263	5.0
1.130	679.0	5.260	5.263	6.0
1.140	529.0	5.260	5.263	-150.0
1.150	409.0	5.260	5.263	-120.0
1.160	401.0	5.260	5.263	-8.0
1.170	401.0	5.260	5.263	0.0
1.180	407.0	5.260	5.263	6.0
1.190	578.0	5.260	5.263	171.0
1.200	670.0	5.260	5.263	92.0
1.210	670.0	5.260	5.556	0.0
1.220	689.0	5.260	5.556	19.0
1.230	615.0	5.260	5.556	-74.0
1.240	412.0	5.260	5.556	-203.0
1.250	397.0	5.260	5.556	-15.0
1.260	400.0	5.260	5.556	3.0
1.270	406.0	5.260	5.556	6.0
1.280	508.0	5.260	5.556	102.0
1.290	657.0	5.260	5.556	149.0
1.300	667.0	5.260	5.556	10.0
1.310	678.0	5.260	5.556	11.0
1.320	643.0	5.260	5.556	-35.0
1.330	431.0	5.260	5.556	-212.0
1.340	402.0	5.260	5.556	-29.0
1.350	399.0	5.260	5.556	-3.0
1.360	401.0	5.260	5.556	2.0
1.370	467.0	5.260	5.556	66.0
1.380	652.0	5.260	5.556	185.0
1.390	671.0	5.260	5.556	19.0
1.400	675.0	5.260	5.556	4.0
1.410	685.0	5.260	5.263	10.0
1.420	484.0	5.260	5.263	-201.0
1.430	403.0	5.260	5.263	-81.0
1.440	398.0	5.260	5.263	-5.0
1.450	400.0	5.260	5.263	2.0
1.460	427.0	5.260	5.263	27.0
1.470	617.0	5.260	5.263	190.0
1.480	669.0	5.260	5.263	52.0
1.490	673.0	5.260	5.263	4.0
1.500	676.0	5.260	5.263	3.0
1.510	503.0	5.560	5.263	-173.0
1.520	410.0	5.560	5.263	-93.0
1.530	401.0	5.560	5.263	-9.0
1.540	399.0	5.560	5.263	-2.0
1.550	407.0	5.560	5.263	8.0
1.560	582.0	5.560	5.263	175.0
1.570	673.0	5.560	5.263	91.0
1.580	671.0	5.560	5.263	-2.0
1.590	687.0	5.560	5.263	16.0
1.600	604.0	5.560	5.263	-83.0
1.610	410.0	5.560	5.556	-194.0
1.620	400.0	5.560	5.556	-10.0
1.630	401.0	5.560	5.556	1.0
1.640	406.0	5.560	5.556	5.0
1.650	548.0	5.560	5.556	142.0
1.660	664.0	5.560	5.556	116.0
1.670	671.0	5.560	5.556	7.0
1.680	680.0	5.560	5.556	9.0
1.690	619.0	5.560	5.556	-61.0
1.700	423.0	5.560	5.556	-196.0
1.710	403.0	5.560	5.263	-20.0
1.720	401.0	5.560	5.263	-2.0
1.730	402.0	5.560	5.263	1.0
1.740	480.0	5.560	5.263	78.0
1.750	655.0	5.560	5.263	175.0
1.760	671.0	5.260	5.263	16.0
1.770	680.0	5.260	5.263	9.0
1.780	679.0	5.260	5.263	-1.0
1.790	448.0	5.260	5.263	-231.0
1.800	399.0	5.260	5.263	-49.0
1.810	399.0	5.260	5.556	0.0
1.820	403.0	5.260	5.556	4.0
1.830	454.0	5.260	5.556	51.0
1.840	639.0	5.260	5.556	185.0
1.850	670.0	5.260	5.556	31.0
1.860	676.0	5.260	5.556	6.0
1.870	672.0	5.260	5.556	-4.0
1.880	473.0	5.260	5.556	-199.0
1.890	405.0	5.260	5.556	-68.0
1.900	399.0	5.260	5.556	-6.0
1.910	401.0	5.260	5.556	2.0
1.920	418.0	5.260	5.556	17.0
1.930	612.0	5.260	5.556	194.0
1.940	672.0	5.260	5.556	60.0
1.950	672.0	5.260	5.556	0.0
1.960	689.0	5.260	5.556	17.0
1.970	546.0	5.260	5.556	-143.0
1.980	407.0	5.260	5.556	-139.0
1.990	398.0	5.260	5.556	-9.0
2.000	400.0	5.260	5.556	2.0
2.010	413.0	5.260	5.556	13.0
2.020	581.0	5.260	5.556	168.0
2.030	669.0	5.260	5.556	88.0
2.040	672.0	5.260	5.556	3.0
2.050	680.0	5.260	5.556	8.0
2.060	584.0	5.260	5.556	-96.0
2.070	420.0	5.260	5.556	-164.0
2.080	403.0	5.260	5.556	-17.0
2.090	400.0	5.260	5.556	-3.0
2.100	402.0	5.260	5.556	2.0
2.110	532.0	5.260	5.263	130.0
2.120	669.0	5.260	5.263	137.0
2.130	671.0	5.260	5.263	2.0
2.140	684.0	5.260	5.263	13.0
2.150	648.0	5.260	5.263	-36.0
2.160	423.0	5.260	5.263	-225.0
2.170	400.0	5.260	5.263	-23.0
2.180	399.0	5.260	5.263	-1.0
2.190	402.0	5.260	5.263	3.0
2.200	480.0	5.260	5.263	78.0
2.210	651.0	5.260	5.263	171.0
2.220	671.0	5.260	5.263	20.0
2.230	678.0	5.260	5.263	7.0
2.240	660.0	5.260	5.263	-18.0
2.250	446.0	5.260	5.263	-214.0
2.260	405.0	5.260	5.263	-41.0
2.270	401.0	5.260	5.263	-4.0
2.280	401.0	5.260	5.263	0.0
2.290	440.0	5.260	5.263	39.0
2.300	640.0	5.260	5.263	200.0
2.310	672.0	5.260	5.263	32.0
2.320	676.0	5.260	5.263	4.0
2.330	688.0	5.260	5.263	12.0
2.340	506.0	5.260	5.263	-182.0
2.350	402.0	5.260	5.263	-104.0
2.360	398.0	5.260	5.263	-4.0
2.370	402.0	5.260	5.263	4.0
2.380	421.0	5.260	5.263	19.0
2.390	609.0	5.260	5.263	188.0
2.400	668.0	5.260	5.263	59.0
2.410	673.0	5.260	5.556	5.0
2.420	679.0	5.260	5.556	6.0
2.430	518.0	5.260	5.556	-161.0
2.440	409.0	5.260	5.556	-109.0
2.450	400.0	5.260	5.556	-9.0
2.460	400.0	5.260	5.556	0.0
2.470	408.0	5.260	5.556	8.0
2.480	570.0	5.260	5.556	162.0
2.490	669.0	5.260	5.556	99.0
2.500	670.0	5.260	5.556	1.0
2.510	686.0	5.560	5.556	16.0
2.520	636.0	5.560	5.556	-50.0
2.530	417.0	5.560	5.556	-219.0
2.540	397.0	5.560	5.556	-20.0
2.550	399.0	5.560	5.556	2.0
2.560	405.0	5.560	5.556	6.0
2.570	538.0	5.560	5.556	133.0
2.580	664.0	5.560	5.556	126.0
2.590	669.0	5.560	5.556	5.0
2.600	680.0	5.560	5.556	11.0
2.610	617.0	5.560	5.556	-63.0
2.620	426.0	5.560	5.556	-191.0
2.630	404.0	5.560	5.556	-22.0
2.640	398.0	5.560	5.556	-6.0
2.650	399.0	5.560	5.556	1.0
2.660	475.0	5.560	5.556	76.0
2.670	654.0	5.560	5.556	179.0
2.680	671.0	5.560	5.556	17.0
2.690	679.0	5.560	5.556	8.0
2.700	677.0	5.560	5.556	-2.0
2.710	451.0	5.560	5.263	-226.0
2.720	402.0	5.560	5.263	-49.0
2.730	399.0	5.560	5.263	-3.0
2.740	400.0	5.560	5.263	1.0
2.750	435.0	5.560	5.263	35.0
2.760	627.0	5.560	5.263	192.0
2.770	670.0	5.560	5.263	43.0
2.780	674.0	5.560	5.263	4.0
2.790	671.0	5.560	5.263	-3.0
2.800	466.0	5.560	5.263	-205.0
2.810	406.0	5.560	5.556	-60.0
2.820	402.0	5.560	5.556	-4.0
2.830	401.0	5.560	5.556	-1.0
2.840	426.0	5.560	5.556	25.0
2.850	627.0	5.560	5.556	201.0
2.860	672.0	5.560	5.556	45.0
2.870	674.0	5.560	5.556	2.0
2.880	690.0	5.560	5.556	16.0
2.890	557.0	5.560	5.556	-133.0
2.900	406.0	5.560	5.556	-151.0
2.910	399.0	5.560	5.556	-7.0
2.920	402.0	5.560	5.556	3.0
2.930	409.0	5.560	5.556	7.0
2.940	561.0	5.560	5.556	152.0
2.950	665.0	5.560	5.556	104.0
2.960	672.0	5.560	5.556	7.0
2.970	683.0	5.560	5.556	11.0
2.980	568.0	5.560	5.556	-115.0
2.990	413.0	5.560	5.556	-155.0
3.000	402.0	5.560	5.556	-11.0
3.010	401.0	5.260	5.556	-1.0
3.020	405.0	5.260	5.556	4.0
3.030	538.0	5.260	5.556	133.0
3.040	667.0	5.260	5.556	129.0
3.050	670.0	5.260	5.556	3.0
3.060	684.0	5.260	5.556	14.0
3.070	660.0	5.260	5.556	-24.0
3.080	427.0	5.260	5.556	-233.0
3.090	396.0	5.260	5.556	-31.0
3.100	398.0	5.260	5.556	2.0
3.110	403.0	5.260	5.263	5.0
3.120	480.0	5.260	5.263	77.0
3.130	651.0	5.260	5.263	171.0
3.140	670.0	5.260	5.263	19.0
3.150	677.0	5.260	5.263	7.0
3.160	650.0	5.260	5.263	-27.0
3.170	436.0	5.260	5.263	-214.0
3.180	404.0	5.260	5.263	-32.0
3.190	399.0	5.260	5.263	-5.0
3.200	399.0	5.260	5.263	0.0
3.210	454.0	5.260	5.263	55.0
3.220	645.0	5.260	5.263	191.0
3.230	674.0	5.260	5.263	29.0
3.240	674.0	5.260	5.263	0.0
3.250	685.0	5.260	5.263	11.0
3.260	495.0	5.560	5.263	-190.0
3.270	404.0	5.560	5.263	-91.0
3.280	399.0	5.560	5.263	-5.0
3.290	400.0	5.560	5.263	1.0
3.300	422.0	5.560	5.263	22.0
3.310	614.0	5.560	5.556	192.0
3.320	669.0	5.560	5.556	55.0
3.330	674.0	5.560	5.556	5.0
3.340	673.0	5.560	5.556	-1.0
3.350	480.0	5.560	5.556	-193.0
3.360	406.0	5.560	5.556	-74.0
3.370	402.0	5.560	5.556	-4.0
3.380	401.0	5.560	5.556	-1.0
3.390	412.0	5.560	5.556	11.0
3.400	599.0	5.560	5.556	187.0
3.410	672.0	5.560	5.556	73.0
3.420	671.0	5.560	5.556	-1.0
3.430	688.0	5.560	5.556	17.0
3.440	596.0	5.560	5.556	-92.0
3.450	408.0	5.560	5.556	-188.0
3.460	397.0	5.560	5.556	-11.0
3.470	401.0	5.560	5.556	4.0
3.480	407.0	5.560	5.556	6.0
3.490	557.0	5.560	5.556	150.0
3.500	665.0	5.560	5.556	108.0
3.510	670.0	5.560	5.556	5.0
3.520	681.0	5.560	5.556	11.0
3.530	570.0	5.560	5.556	-111.0
3.540	414.0	5.560	5.556	-156.0
3.550	401.0	5.560	5.556	-13.0
3.560	400.0	5.560	5.556	-1.0
3.570	403.0	5.560	5.556	3.0
3.580	514.0	5.560	5.556	111.0
3.590	662.0	5.560	5.556	148.0
3.600	669.0	5.560	5.556	7.0
3.610	683.0	5.560	5.556	14.0
3.620	666.0	5.560	5.556	-17.0
3.630	430.0	5.560	5.556	-236.0
3.640	399.0	5.560	5.556	-31.0
3.650	397.0	5.560	5.556	-2.0
3.660	403.0	5.560	5.556	6.0
3.670	481.0	5.560	5.556	78.0
3.680	650.0	5.560	5.556	169.0
3.690	670.0	5.560	5.556	20.0
3.700	678.0	5.560	5.556	8.0
3.710	654.0	5.560	5.263	-24.0
3.720	443.0	5.560	5.263	-211.0
3.730	405.0	5.560	5.263	-38.0
3.740	400.0	5.560	5.263	-5.0
3.750	399.0	5.560	5.263	-1.0
3.760	448.0	5.560	5.263	49.0
3.770	644.0	5.560	5.263	196.0
3.780	672.0	5.560	5.263	28.0
3.790	677.0	5.560	5.263	5.0
3.800	686.0	5.560	5.263	9.0
3.810	483.0	5.560	5.263	-203.0
3.820	404.0	5.560	5.263	-79.0
3.830	400.0	5.560	5.263	-4.0
3.840	401.0	5.560	5.263	1.0
3.850	430.0	5.560	5.263	29.0
3.860	623.0	5.560	5.263	193.0
3.870	672.0	5.560	5.263	49.0
3.880	678.0	5.560	5.263	6.0
3.890	677.0	5.560	5.263	-1.0
3.900	491.0	5.560	5.263	-186.0
3.910	409.0	5.560	5.556	-82.0
3.920	405.0	5.560	5.556	-4.0
3.930	403.0	5.560	5.556	-2.0
3.940	420.0	5.560	5.556	17.0
3.950	619.0	5.560	5.556	199.0
3.960	676.0	5.560	5.556	57.0
3.970	677.0	5.560	5.556	1.0
3.980	694.0	5.560	5.556	17.0
3.990	554.0	5.560	5.556	-140.0
4.000	409.0	5.560	5.556	-145.0
4.010	402.0	5.560	5.556	-7.0
4.020	406.0	5.560	5.556	4.0
4.030	415.0	5.560	5.556	9.0
4.040	574.0	5.560	5.556	159.0
4.050	670.0	5.560	5.556	96.0
4.060	677.0	5.560	5.556	7.0
4.070	688.0	5.560	5.556	11.0
4.080	553.0	5.560	5.556	-135.0
4.090	416.0	5.560	5.556	-137.0
4.100	406.0	5.560	5.556	-10.0
4.110	406.0	5.560	5.556	0.0
4.120	415.0	5.560	5.556	9.0
4.130	587.0	5.560	5.556	172.0
4.140	677.0	5.560	5.556	90.0
4.150	676.0	5.560	5.556	-1.0
4.160	694.0	5.560	5.556	18.0
4.170	639.0	5.560	5.556	-55.0
4.180	424.0	5.560	5.556	-215.0
4.190	405.0	5.560	5.556	-19.0
4.200	406.0	5.560	5.556	1.0
4.210	412.0	5.560	5.263	6.0
4.220	529.0	5.560	5.263	117.0
4.230	668.0	5.560	5.263	139.0
4.240	679.0	5.560	5.263	11.0
4.250	688.0	5.560	5.263	9.0
4.260	613.0	5.260	5.263	-75.0
4.270	427.0	5.260	5.263	-186.0
4.280	412.0	5.260	5.263	-15.0
4.290	408.0	5.260	5.263	-4.0
4.300	410.0	5.260	5.263	2.0
4.310	540.0	5.260	5.263	130.0
4.320	675.0	5.260	5.263	135.0
4.330	680.0	5.260	5.263	5.0
4.340	692.0	5.260	5.263	12.0
4.350	674.0	5.260	5.263	-18.0
4.360	442.0	5.260	5.263	-232.0
4.370	408.0	5.260	5.263	-34.0
4.380	406.0	5.260	5.263	-2.0
4.390	409.0	5.260	5.263	3.0
4.400	481.0	5.260	5.263	72.0
4.410	658.0	5.260	5.556	177.0
4.420	678.0	5.260	5.556	20.0
4.430	686.0	5.260	5.556	8.0
4.440	651.0	5.260	5.556	-35.0
4.450	437.0	5.260	5.556	-214.0
4.460	410.0	5.260	5.556	-27.0
4.470	408.0	5.260	5.556	-2.0
4.480	407.0	5.260	5.556	-1.0
4.490	466.0	5.260	5.556	59.0
4.500	654.0	5.260	5.556	188.0
4.510	678.0	5.560	5.263	24.0
4.520	685.0	5.560	5.263	7.0
4.530	689.0	5.560	5.263	4.0
4.540	462.0	5.560	5.263	-227.0
4.550	405.0	5.560	5.263	-57.0
4.560	405.0	5.560	5.263	0.0
4.570	410.0	5.560	5.263	5.0
4.580	458.0	5.560	5.263	48.0
4.590	645.0	5.560	5.263	187.0
4.600	676.0	5.560	5.263	31.0
4.610	684.0	5.560	5.556	8.0
4.620	675.0	5.560	5.556	-9.0
4.630	467.0	5.560	5.556	-208.0
4.640	413.0	5.560	5.556	-54.0
4.650	407.0	5.560	5.556	-6.0
4.660	408.0	5.560	5.556	1.0
4.670	439.0	5.560	5.556	31.0
4.680	642.0	5.560	5.556	203.0
4.690	684.0	5.560	5.556	42.0
4.700	690.0	5.560	5.556	6.0
4.710	702.0	5.560	5.556	12.0
4.720	502.0	5.560	5.556	-200.0
4.730	418.0	5.560	5.556	-84.0
4.740	416.0	5.560	5.556	-2.0
4.750	421.0	5.560	5.556	5.0
4.760	452.0	5.560	5.556	31.0
4.770	646.0	5.560	5.556	194.0
4.780	697.0	5.560	5.556	51.0
4.790	702.0	5.560	5.556	5.0
4.800	703.0	5.560	5.556	1.0
4.810	531.0	5.560	5.556	-172.0
4.820	436.0	5.560	5.556	-95.0
4.830	426.0	5.560	5.556	-10.0
4.840	423.0	5.560	5.556	-3.0
4.850	439.0	5.560	5.556	16.0
4.860	636.0	5.560	5.556	197.0
4.870	693.0	5.560	5.556	57.0
4.880	692.0	5.560	5.556	-1.0
4.890	708.0	5.560	5.556	16.0
4.900	552.0	5.560	5.556	-156.0
4.910	427.0	5.560	5.556	-125.0
4.920	422.0	5.560	5.556	-5.0
4.930	425.0	5.560	5.556	3.0
4.940	437.0	5.560	5.556	12.0
4.950	611.0	5.560	5.556	174.0
4.960	687.0	5.560	5.556	76.0
4.970	693.0	5.560	5.556	6.0
4.980	701.0	5.560	5.556	8.0
4.990	560.0	5.560	5.556	-141.0
5.000	433.0	5.560	5.556	-127.0
5.010	425.0	5.560	5.556	-8.0
5.020	424.0	5.560	5.556	-1.0
5.030	434.0	5.560	5.556	10.0
5.040	611.0	5.560	5.556	177.0
5.050	691.0	5.560	5.556	80.0
5.060	692.0	5.560	5.556	1.0
5.070	709.0	5.560	5.556	17.0
5.080	618.0	5.560	5.556	-91.0
5.090	432.0	5.560	5.556	-186.0
5.100	420.0	5.560	5.556	-12.0
5.110	423.0	5.560	5.263	3.0
5.120	433.0	5.560	5.263	10.0
5.130	581.0	5.560	5.263	148.0
5.140	686.0	5.560	5.263	105.0
5.150	693.0	5.560	5.263	7.0
5.160	702.0	5.560	5.263	9.0
5.170	600.0	5.560	5.263	-102.0
5.180	440.0	5.560	5.263	-160.0
5.190	425.0	5.560	5.263	-15.0
5.200	423.0	5.560	5.263	-2.0
5.210	429.0	5.560	5.263	6.0
5.220	588.0	5.560	5.263	159.0
5.230	692.0	5.560	5.263	104.0
5.240	694.0	5.560	5.263	2.0
5.250	710.0	5.560	5.263	16.0
5.260	653.0	5.260	5.263	-57.0
5.270	442.0	5.260	5.263	-211.0
5.280	424.0	5.260	5.263	-18.0
5.290	425.0	5.260	5.263	1.0
5.300	430.0	5.260	5.263	5.0
5.310	544.0	5.260	5.556	114.0
5.320	685.0	5.260	5.556	141.0
5.330	697.0	5.260	5.556	12.0
5.340	706.0	5.260	5.556	9.0
5.350	640.0	5.260	5.556	-66.0
5.360	449.0	5.260	5.556	-191.0
5.370	431.0	5.260	5.556	-18.0
5.380	428.0	5.260	5.556	-3.0
5.390	430.0	5.260	5.556	2.0
5.400	548.0	5.260	5.556	118.0
5.410	691.0	5.260	5.556	143.0
5.420	699.0	5.260	5.556	8.0
5.430	709.0	5.260	5.556	10.0
5.440	689.0	5.260	5.556	-20.0
5.450	457.0	5.260	5.556	-232.0
5.460	425.0	5.260	5.556	-32.0
5.470	428.0	5.260	5.556	3.0
5.480	432.0	5.260	5.556	4.0
5.490	528.0	5.260	5.556	96.0
5.500	683.0	5.260	5.556	155.0
5.510	698.0	5.560	5.556	15.0
5.520	708.0	5.560	5.556	10.0
5.530	669.0	5.560	5.556	-39.0
5.540	460.0	5.560	5.556	-209.0
5.550	432.0	5.560	5.556	-28.0
5.560	430.0	5.560	5.556	-2.0
5.570	433.0	5.560	5.556	3.0
5.580	502.0	5.560	5.556	69.0
5.590	683.0	5.560	5.556	181.0
5.600	699.0	5.560	5.556	16.0
5.610	710.0	5.560	5.263	11.0
5.620	699.0	5.560	5.263	-11.0
5.630	464.0	5.560	5.263	-235.0
5.640	427.0	5.560	5.263	-37.0
5.650	427.0	5.560	5.263	0.0
5.660	432.0	5.560	5.263	5.0
5.670	507.0	5.560	5.263	75.0
5.680	677.0	5.560	5.263	170.0
5.690	698.0	5.560	5.263	21.0
5.700	705.0	5.560	5.263	7.0
5.710	682.0	5.560	5.263	-23.0
5.720	470.0	5.560	5.263	-212.0
5.730	435.0	5.560	5.263	-35.0
5.740	430.0	5.560	5.263	-5.0
5.750	430.0	5.560	5.263	0.0
5.760	504.0	5.560	5.263	74.0
5.770	683.0	5.560	5.263	179.0
5.780	702.0	5.560	5.263	19.0
5.790	707.0	5.560	5.263	5.0
5.800	711.0	5.560	5.263	4.0
5.810	501.0	5.560	5.556	-210.0
5.820	433.0	5.560	5.556	-68.0
5.830	429.0	5.560	5.556	-4.0
5.840	431.0	5.560	5.556	2.0
5.850	473.0	5.560	5.556	42.0
5.860	666.0	5.560	5.556	193.0
5.870	698.0	5.560	5.556	32.0
5.880	707.0	5.560	5.556	9.0
5.890	688.0	5.560	5.556	-19.0
5.900	476.0	5.560	5.556	-212.0
5.910	430.0	5.560	5.556	-46.0
5.920	425.0	5.560	5.556	-5.0
5.930	424.0	5.560	5.556	-1.0
5.940	450.0	5.560	5.556	26.0
5.950	652.0	5.560	5.556	202.0
5.960	699.0	5.560	5.556	47.0
5.970	704.0	5.560	5.556	5.0
5.980	715.0	5.560	5.556	11.0
5.990	504.0	5.560	5.556	-211.0
6.000	422.0	5.560	5.556	-82.0
6.010	419.0	5.560	5.556	-3.0
6.020	423.0	5.560	5.556	4.0
6.030	454.0	5.560	5.556	31.0
6.040	640.0	5.560	5.556	186.0
6.050	689.0	5.560	5.556	49.0
6.060	694.0	5.560	5.556	5.0
6.070	697.0	5.560	5.556	3.0
6.080	518.0	5.560	5.556	-179.0
6.090	421.0	5.560	5.556	-97.0
6.100	412.0	5.560	5.556	-9.0
6.110	412.0	5.560	5.556	0.0
6.120	432.0	5.560	5.556	20.0
6.130	632.0	5.560	5.556	200.0
6.140	686.0	5.560	5.556	54.0
6.150	687.0	5.560	5.556	1.0
6.160	699.0	5.560	5.556	12.0
6.170	538.0	5.560	5.556	-161.0
6.180	416.0	5.560	5.556	-122.0
6.190	407.0	5.560	5.556	-9.0
6.200	408.0	5.560	5.556	1.0
6.210	422.0	5.560	5.556	14.0
6.220	606.0	5.560	5.556	184.0
6.230	678.0	5.560	5.556	72.0
6.240	682.0	5.560	5.556	4.0
6.250	686.0	5.560	5.556	4.0
6.260	525.0	5.560	5.556	-161.0
6.270	418.0	5.560	5.556	-107.0
6.280	410.0	5.560	5.556	-8.0
6.290	406.0	5.560	5.556	-4.0
6.300	420.0	5.560	5.556	14.0
6.310	616.0	5.560	5.556	196.0
6.320	680.0	5.560	5.556	64.0
6.330	681.0	5.560	5.556	1.0
6.340	696.0	5.560	5.556	15.0
6.350	549.0	5.560	5.556	-147.0
6.360	413.0	5.560	5.556	-136.0
6.370	407.0	5.560	5.556	-6.0
6.380	409.0	5.560	5.556	2.0
6.390	419.0	5.560	5.556	10.0
6.400	586.0	5.560	5.556	167.0
6.410	675.0	5.560	5.556	89.0
6.420	679.0	5.560	5.556	4.0
6.430	689.0	5.560	5.556	10.0
6.440	553.0	5.560	5.556	-136.0
6.450	417.0	5.560	5.556	-136.0
6.460	408.0	5.560	5.556	-9.0
6.470	408.0	5.560	5.556	0.0
6.480	418.0	5.560	5.556	10.0
6.490	595.0	5.560	5.556	177.0
6.500	678.0	5.560	5.556	83.0
6.510	679.0	5.560	5.556	1.0
6.520	697.0	5.560	5.556	18.0
6.530	600.0	5.560	5.556	-97.0
6.540	417.0	5.560	5.556	-183.0
6.550	405.0	5.560	5.556	-12.0
6.560	408.0	5.560	5.556	3.0
6.570	416.0	5.560	5.556	8.0
6.580	562.0	5.560	5.556	146.0
6.590	673.0	5.560	5.556	111.0
6.600	679.0	5.560	5.556	6.0
6.610	689.0	5.560	5.556	10.0
6.620	570.0	5.560	5.556	-119.0
6.630	421.0	5.560	5.556	-149.0
6.640	409.0	5.560	5.556	-12.0
6.650	406.0	5.560	5.556	-3.0
6.660	414.0	5.560	5.556	8.0
6.670	579.0	5.560	5.556	165.0
6.680	678.0	5.560	5.556	99.0
6.690	678.0	5.560	5.556	0.0
6.700	695.0	5.560	5.556	17.0
6.710	627.0	5.560	5.556	-68.0
6.720	421.0	5.560	5.556	-206.0
6.730	407.0	5.560	5.556	-14.0
6.740	407.0	5.560	5.556	0.0
6.750	413.0	5.560	5.556	6.0
6.760	551.0	5.560	5.556	138.0
6.770	673.0	5.560	5.556	122.0
6.780	681.0	5.560	5.556	8.0
6.790	690.0	5.560	5.556	9.0
6.800	580.0	5.560	5.556	-110.0
6.810	422.0	5.560	5.556	-158.0
6.820	412.0	5.560	5.556	-10.0
6.830	410.0	5.560	5.556	-2.0
6.840	414.0	5.560	5.556	4.0
