0.0050
0.0000	 621	 0.000 
0.0050	 616	 0.000 
0.0100	 623	 0.000 
0.0150	 621	 0.000 
0.0200	 621	 0.000 
0.0250	 623	 0.000 
0.0300	 622	 0.000 
0.0350	 626	 0.000 
0.0400	 629	 0.000 
0.0450	 626	 0.000 
0.0500	 624	 0.000 
0.0550	 626	 0.000 
0.0600	 622	 0.000 
0.0650	 624	 0.000 
0.0700	 623	 0.000 
0.0750	 620	 0.000 
0.0800	 624	 0.000 
0.0850	 624	 0.000 
0.0900	 624	 0.000 
0.0950	 621	 0.000 
0.1000	 623	 0.000 
0.1050	 622	 0.000 
0.1100	 622	 0.000 
0.1150	 627	 0.000 
0.1200	 626	 0.000 
0.1250	 620	 0.000 
0.1300	 624	 0.000 
0.1350	 609	 0.000 
0.1400	 623	 0.000 
0.1450	 624	 0.000 
0.1500	 620	 0.000 
0.1550	 627	 0.000 
0.1600	 624	 0.000 
0.1650	 624	 0.000 
0.1700	 623	 0.000 
0.1750	 622	 0.000 
0.1800	 620	 0.000 
0.1850	 624	 0.000 
0.1900	 625	 0.000 
0.1950	 624	 0.000 
0.2000	 620	 0.000 
0.2050	 627	 0.000 
0.2100	 624	 0.000 
0.2150	 625	 0.000 
0.2200	 625	 0.000 
0.2250	 620	 0.000 
0.2300	 622	 0.000 
0.2350	 623	 0.000 
0.2400	 628	 0.000 
0.2450	 625	 0.000 
0.2500	 624	 0.000 
0.2550	 624	 0.000 
0.2600	 624	 0.000 
0.2650	 624	 0.000 
0.2700	 624	 0.000 
0.2750	 622	 0.000 
0.2800	 621	 0.000 
0.2850	 622	 0.000 
0.2900	 622	 0.000 
0.2950	 622	 0.000 
0.3000	 623	 0.000 
0.3050	 626	 0.000 
0.3100	 623	 0.000 
0.3150	 624	 0.000 
0.3200	 624	 0.000 
0.3250	 624	 0.000 
0.3300	 626	 0.000 
0.3350	 624	 0.000 
0.3400	 624	 0.000 
0.3450	 625	 0.000 
0.3500	 624	 0.000 
0.3550	 624	 0.000 
0.3600	 624	 0.000 
0.3650	 624	 0.000 
0.3700	 624	 0.000 
0.3750	 624	 0.000 
0.3800	 625	 0.000 
0.3850	 624	 0.000 
0.3900	 624	 0.000 
0.3950	 625	 0.000 
0.4000	 624	 0.000 
0.4050	 622	 0.000 
0.4100	 622	 0.000 
0.4150	 622	 0.000 
0.4200	 621	 0.000 
0.4250	 624	 0.000 
0.4300	 622	 0.000 
0.4350	 622	 0.000 
0.4400	 624	 0.000 
0.4450	 621	 0.000 
0.4500	 621	 0.000 
0.4550	 622	 0.000 
0.4600	 622	 0.000 
0.4650	 625	 0.000 
0.4700	 623	 0.000 
0.4750	 625	 0.000 
0.4800	 626	 0.000 
0.4850	 625	 0.000 
0.4900	 626	 0.000 
0.4950	 625	 0.000 
0.5000	 624	 0.000 
0.5050	 626	 0.000 
0.5100	 624	 0.000 
0.5150	 625	 0.000 
0.5200	 625	 0.000 
0.5250	 625	 0.000 
0.5300	 628	 0.000 
0.5350	 624	 0.000 
0.5400	 622	 0.000 
0.5450	 625	 0.000 
0.5500	 626	 0.000 
0.5550	 628	 0.000 
0.5600	 626	 0.000 
0.5650	 625	 0.000 
0.5700	 625	 0.000 
0.5750	 622	 0.000 
0.5800	 625	 0.000 
0.5850	 625	 0.000 
0.5900	 625	 0.000 
0.5950	 624	 0.000 
0.6000	 623	 0.000 
0.6050	 624	 0.000 
0.6100	 623	 0.000 
0.6150	 622	 0.000 
0.6200	 622	 0.000 
0.6250	 625	 0.000 
0.6300	 624	 0.000 
0.6350	 623	 0.000 
0.6400	 625	 0.000 
0.6450	 625	 0.000 
0.6500	 623	 0.000 
0.6550	 624	 0.000 
0.6600	 624	 0.000 
0.6650	 626	 0.000 
0.6700	 628	 0.000 
0.6750	 628	 0.000 
0.6800	 626	 0.000 
0.6850	 624	 0.000 
0.6900	 624	 0.000 
0.6950	 624	 0.000 
0.7000	 622	 0.000 
0.7050	 624	 0.000 
0.7100	 624	 0.000 
0.7150	 624	 0.000 
0.7200	 626	 0.000 
0.7250	 628	 0.000 
0.7300	 629	 0.000 
0.7350	 626	 0.000 
0.7400	 627	 0.000 
0.7450	 626	 0.000 
0.7500	 624	 0.000 
0.7550	 626	 0.000 
0.7600	 625	 0.000 
0.7650	 625	 0.000 
0.7700	 626	 0.000 
0.7750	 625	 0.000 
0.7800	 624	 0.000 
0.7850	 622	 0.000 
0.7900	 625	 0.000 
0.7950	 626	 0.000 
0.8000	 626	 0.000 
0.8050	 624	 0.000 
0.8100	 623	 0.000 
0.8150	 623	 0.000 
0.8200	 627	 0.000 
0.8250	 625	 0.000 
0.8300	 627	 0.000 
0.8350	 628	 0.000 
0.8400	 626	 0.000 
0.8450	 626	 0.000 
0.8500	 626	 0.000 
0.8550	 627	 0.000 
0.8600	 624	 0.000 
0.8650	 626	 0.000 
0.8700	 625	 0.000 
0.8750	 623	 0.000 
0.8800	 625	 0.000 
0.8850	 623	 0.000 
0.8900	 624	 0.000 
0.8950	 623	 0.000 
0.9000	 622	 0.000 
0.9050	 625	 0.000 
0.9100	 625	 0.000 
0.9150	 627	 0.000 
0.9200	 628	 0.000 
0.9250	 626	 0.000 
0.9300	 627	 0.000 
0.9350	 625	 0.000 
0.9400	 624	 0.000 
0.9450	 626	 0.000 
0.9500	 623	 0.000 
0.9550	 624	 0.000 
0.9600	 624	 0.000 
0.9650	 625	 0.000 
0.9700	 625	 0.000 
0.9750	 627	 0.000 
0.9800	 627	 0.000 
0.9850	 626	 0.000 
0.9900	 626	 0.000 
0.9950	 628	 0.000 
1.0050	 622	 0.000 
1.0050	 628	 0.000 
1.0100	 626	 0.000 
1.0150	 628	 0.000 
1.0200	 624	 0.000 
1.0250	 624	 0.000 
1.0300	 623	 0.000 
1.0350	 624	 0.000 
1.0400	 626	 0.000 
1.0450	 625	 0.000 
1.0500	 627	 0.000 
1.0550	 627	 0.000 
1.0600	 623	 0.000 
1.0650	 620	 0.000 
1.0700	 622	 0.000 
1.0750	 620	 0.000 
1.0800	 618	 0.000 
